sku_name,brand,category,merchant,price_usd,discount,sold,gmv_usd,rating,reviews,month,country,marketplace,sku_name_clean,brand_clean,competitor_p25,competitor_median,competitor_p75,competitor_count
Maybelline Mascara Mini,Maybelline,Beauty,maybelline-seller-002,28.6,13.66,203,5804.8,5.0,98,2026-06-01,Indonesia,Shopee,maybelline mascara mini,maybelline,21.189999999999998,31.74,37.8225,18
Xiaomi Bluetooth Speaker Mini,Xiaomi,Electronics,xiaomi-seller-004,201.11,0.0,31,6234.27,4.73,254,2026-06-01,Vietnam,Lazada,xiaomi bluetooth speaker mini,xiaomi,159.38,220.85,322.325,19
Philips LED Bulb Mini,Philips,Home & Living,philips-seller-024,137.24,5.35,49,6724.96,5.0,56,2026-06-01,Philippines,Lazada,philips led bulb mini,philips,37.525000000000006,55.78,86.005,19
Oishi Snack Mix 2026,Oishi,Groceries,oishi-seller-058,31.5,15.04,249,7844.57,5.0,767,2026-06-01,Philippines,Shopee,oishi snack mix 2026,oishi,11.52,17.95,33.2325,10
Baseus USB-C Cable Plus,Baseus,Accessories,baseus-seller-014,68.03,13.58,87,5918.5,4.94,597,2026-06-01,Thailand,Lazada,baseus usb c cable plus,baseus,32.91,48.63,64.04,13
Anker USB-C Hub Max,Anker,Accessories,anker-seller-008,46.32,9.75,132,6113.97,4.66,46,2026-06-01,Indonesia,Shopee,anker usb c hub max,anker,35.8975,44.595,48.6625,8
Kikkoman Teriyaki Sauce 2026,Kikkoman,Groceries,kikkoman-seller-025,9.58,20.31,431,4127.19,4.59,317,2026-06-01,Malaysia,Shopee,kikkoman teriyaki sauce 2026,kikkoman,8.545,10.09,23.2675,8
Xiaomi Smart Band 2026,Xiaomi,Electronics,xiaomi-seller-039,437.47,25.24,25,10936.86,4.25,84,2026-06-01,Thailand,Lazada,xiaomi smart band 2026,xiaomi,325.015,419.08,439.26,11
Samsung Tablet Max,Samsung,Electronics,samsung-seller-056,143.82,8.06,29,4170.77,4.44,149,2026-06-01,Thailand,Lazada,samsung tablet max,samsung,325.015,419.08,439.26,11
Kikkoman Teriyaki Sauce Plus,Kikkoman,Groceries,kikkoman-seller-045,19.79,14.13,264,5225.66,4.65,112,2026-06-01,Philippines,Lazada,kikkoman teriyaki sauce plus,kikkoman,9.469999999999999,18.91,27.225,15
JBL Earbuds,JBL,Electronics,jbl-seller-058,62.2,9.5,46,2861.04,4.64,526,2026-06-01,Vietnam,Lazada,jbl earbuds,jbl,159.38,220.85,322.325,19
Maybelline Mascara Max,Maybelline,Beauty,maybelline-seller-045,38.7,16.34,156,6037.59,4.52,92,2026-06-01,Thailand,Lazada,maybelline mascara max,maybelline,25.16,32.515,41.565000000000005,18
Xiaomi Router Max,Xiaomi,Electronics,xiaomi-seller-015,423.08,14.01,28,11846.37,4.92,54,2026-06-01,Singapore,Shopee,xiaomi router max,xiaomi,169.8025,198.085,425.855,8
Logitech Mechanical Keyboard Standard,Logitech,Accessories,logitech-seller-012,24.41,16.8,184,4492.22,4.26,1570,2026-06-01,Vietnam,Shopee,logitech mechanical keyboard standard,logitech,23.115000000000002,26.305,38.2975,16
Kikkoman Teriyaki Sauce Max,Kikkoman,Groceries,kikkoman-seller-046,25.43,17.22,243,6179.12,4.26,21,2026-06-01,Indonesia,Lazada,kikkoman teriyaki sauce max,kikkoman,11.45,22.83,25.98,11
Maybelline Foundation Pro,Maybelline,Beauty,maybelline-seller-055,4.61,0.0,353,1628.93,4.39,84,2026-06-01,Philippines,Lazada,maybelline foundation pro,maybelline,23.6,35.21,46.78,13
Logitech Mechanical Keyboard,Logitech,Accessories,logitech-seller-057,6.24,3.45,288,1797.66,4.43,114,2026-06-01,Indonesia,Lazada,logitech mechanical keyboard,logitech,27.8625,33.620000000000005,48.815,16
LocknLock Water Bottle 2026,LocknLock,Home & Living,locknlock-seller-034,93.65,10.54,75,7023.78,4.46,465,2026-06-01,Thailand,Shopee,locknlock water bottle 2026,locknlock,22.4125,58.07,98.2,12
Xiaomi Smart Band 2026,Xiaomi,Electronics,xiaomi-seller-003,328.78,15.66,24,7890.79,4.07,147,2026-06-01,Vietnam,Lazada,xiaomi smart band 2026,xiaomi,159.38,220.85,322.325,19
Baseus USB-C Cable 2026,Baseus,Accessories,baseus-seller-028,66.96,8.5,101,6762.9,4.09,248,2026-06-01,Singapore,Shopee,baseus usb c cable 2026,baseus,33.685,60.15,77.1075,14
Samsung SSD Plus,Samsung,Electronics,samsung-seller-039,342.96,14.67,24,8231.16,4.73,109,2026-06-01,Indonesia,Lazada,samsung ssd plus,samsung,261.12,318.16,394.03,13
Kikkoman Teriyaki Sauce Standard,Kikkoman,Groceries,kikkoman-seller-037,4.71,2.22,523,2464.18,4.73,79,2026-06-01,Vietnam,Shopee,kikkoman teriyaki sauce standard,kikkoman,5.9025,12.245000000000001,26.2275,16
Innisfree Clay Mask Pro,Innisfree,Beauty,innisfree-seller-030,21.47,0.24,233,5003.05,5.0,151,2026-06-01,Vietnam,Shopee,innisfree clay mask pro,innisfree,23.4,29.675,42.49,6
JBL Bluetooth Speaker Pro,JBL,Electronics,jbl-seller-033,69.1,13.8,66,4560.7,4.62,707,2026-06-01,Thailand,Shopee,jbl bluetooth speaker pro,jbl,130.51,335.13,400.98,21
Kikkoman Soy Sauce Pro,Kikkoman,Groceries,kikkoman-seller-043,25.6,8.02,231,5913.39,4.3,639,2026-06-01,Vietnam,Shopee,kikkoman soy sauce pro,kikkoman,5.9025,12.245000000000001,26.2275,16
Anker USB-C Hub,Anker,Accessories,anker-seller-016,34.2,12.26,156,5334.98,4.56,451,2026-06-01,Philippines,Lazada,anker usb c hub,anker,24.622500000000002,33.35,53.59,16
IKEA Desk Lamp Mini,IKEA,Home & Living,ikea-seller-021,43.72,2.63,87,3803.69,5.0,151,2026-06-01,Indonesia,Lazada,ikea desk lamp mini,ikea,44.355000000000004,66.42,95.805,19
Anker Power Bank Mini,Anker,Accessories,anker-seller-002,8.96,13.16,335,3001.46,4.84,1812,2026-06-01,Vietnam,Shopee,anker power bank mini,anker,23.115000000000002,26.305,38.2975,16
Innisfree Clay Mask 2026,Innisfree,Beauty,innisfree-seller-058,35.75,21.67,230,8222.36,4.76,44,2026-06-01,Indonesia,Shopee,innisfree clay mask 2026,innisfree,21.189999999999998,31.74,37.8225,18
Anker USB-C Hub Mini,Anker,Accessories,anker-seller-004,25.87,6.59,201,5200.02,4.32,125,2026-06-01,Vietnam,Shopee,anker usb c hub mini,anker,23.115000000000002,26.305,38.2975,16
Kikkoman Soy Sauce Mini,Kikkoman,Groceries,kikkoman-seller-035,14.34,4.31,329,4717.04,3.85,76,2026-06-01,Singapore,Shopee,kikkoman soy sauce mini,kikkoman,8.4425,14.235,24.1375,12
Samsung Tablet Plus,Samsung,Electronics,samsung-seller-019,318.19,0.0,25,7954.72,4.59,57,2026-06-01,Vietnam,Shopee,samsung tablet plus,samsung,174.54500000000002,302.36,365.38,16
Samsung SSD Max,Samsung,Electronics,samsung-seller-032,362.9,13.73,13,4717.71,4.73,65,2026-06-01,Philippines,Lazada,samsung ssd max,samsung,112.31,203.53,247.99,18
Maybelline Foundation Plus,Maybelline,Beauty,maybelline-seller-059,33.65,9.2,144,4845.13,4.55,119,2026-06-01,Indonesia,Lazada,maybelline foundation plus,maybelline,11.55,12.44,33.65,5
LocknLock Water Bottle 2026,LocknLock,Home & Living,locknlock-seller-019,15.54,14.61,163,2532.45,4.45,205,2026-06-01,Thailand,Lazada,locknlock water bottle 2026,locknlock,36.3525,48.61,55.9375,18
JBL Bluetooth Speaker Pro,JBL,Electronics,jbl-seller-048,397.01,26.15,26,10322.32,4.39,202,2026-06-01,Philippines,Shopee,jbl bluetooth speaker pro,jbl,159.5475,230.03,387.995,12
L'Oreal Shampoo Plus,L'Oreal,Beauty,l'oreal-seller-027,55.51,17.34,144,7992.87,4.48,285,2026-06-01,Vietnam,Lazada,l oreal shampoo plus,l oreal,20.79,32.31,42.192499999999995,14
Xiaomi Router Pro,Xiaomi,Electronics,xiaomi-seller-014,381.39,13.7,25,9534.81,4.52,26,2026-06-01,Philippines,Shopee,xiaomi router pro,xiaomi,159.5475,230.03,387.995,12
JBL Headphones Plus,JBL,Electronics,jbl-seller-029,404.93,6.59,17,6883.76,3.82,753,2026-06-01,Singapore,Lazada,jbl headphones plus,jbl,221.5825,330.62,426.51,12
Innisfree Moisturizer Max,Innisfree,Beauty,innisfree-seller-026,26.01,0.0,150,3901.26,4.34,480,2026-06-01,Singapore,Lazada,innisfree moisturizer max,innisfree,25.4825,34.504999999999995,44.245000000000005,12
Oishi Crackers 2026,Oishi,Groceries,oishi-seller-037,4.51,27.16,724,3266.13,3.88,142,2026-06-01,Thailand,Shopee,oishi crackers 2026,oishi,19.3525,26.14,31.0125,18
Samsung Monitor Pro,Samsung,Electronics,samsung-seller-042,441.05,9.67,22,9703.0,4.37,212,2026-06-01,Thailand,Lazada,samsung monitor pro,samsung,325.015,419.08,439.26,11
Xiaomi Bluetooth Speaker Standard,Xiaomi,Electronics,xiaomi-seller-035,41.01,4.54,83,3403.56,4.97,386,2026-06-01,Malaysia,Shopee,xiaomi bluetooth speaker standard,xiaomi,170.58499999999998,301.84,418.6,15
Maybelline Foundation Standard,Maybelline,Beauty,maybelline-seller-013,38.33,15.98,151,5787.26,5.0,56,2026-06-01,Philippines,Lazada,maybelline foundation standard,maybelline,23.6,35.21,46.78,13
IKEA Kitchen Organizer Plus,IKEA,Home & Living,ikea-seller-060,19.2,12.76,133,2553.6,4.69,5301,2026-06-01,Thailand,Lazada,ikea kitchen organizer plus,ikea,36.3525,48.61,55.9375,18
Nestle Coffee Max,Nestle,Groceries,nestle-seller-014,2.51,0.0,609,1526.7,4.75,215,2026-06-01,Indonesia,Lazada,nestle coffee max,nestle,11.45,22.83,25.98,11
Maybelline Lip Tint Mini,Maybelline,Beauty,maybelline-seller-050,7.91,14.48,422,3336.54,4.94,334,2026-06-01,Singapore,Shopee,maybelline lip tint mini,maybelline,16.1,41.34,55.62,13
IKEA Desk Lamp Plus,IKEA,Home & Living,ikea-seller-021,48.58,16.9,82,3983.71,4.6,120,2026-06-01,Thailand,Lazada,ikea desk lamp plus,ikea,36.3525,48.61,55.9375,18
Nestle Cereal Mini,Nestle,Groceries,nestle-seller-060,27.82,23.45,280,7789.86,4.4,39,2026-06-01,Singapore,Shopee,nestle cereal mini,nestle,8.4425,14.235,24.1375,12
Logitech Wireless Mouse Standard,Logitech,Accessories,logitech-seller-001,20.17,4.47,221,4457.72,4.61,60,2026-06-01,Indonesia,Shopee,logitech wireless mouse standard,logitech,35.8975,44.595,48.6625,8
Anker Charging Cable 2026,Anker,Accessories,anker-seller-048,59.65,9.25,98,5845.25,4.36,158,2026-06-01,Vietnam,Lazada,anker charging cable 2026,anker,25.2775,41.18,61.199999999999996,12
L'Oreal Hair Serum Mini,L'Oreal,Beauty,l'oreal-seller-059,46.77,11.71,174,8138.06,4.72,383,2026-06-01,Thailand,Shopee,l oreal hair serum mini,l oreal,21.075,38.95,45.89,11
JBL Headphones 2026,JBL,Electronics,jbl-seller-019,274.09,18.66,24,6578.19,3.99,255,2026-06-01,Malaysia,Lazada,jbl headphones 2026,jbl,62.62,186.04,274.09,5
IKEA Desk Lamp 2026,IKEA,Home & Living,ikea-seller-027,29.46,8.48,118,3475.93,5.0,66,2026-06-01,Malaysia,Shopee,ikea desk lamp 2026,ikea,64.2325,103.155,148.29500000000002,14
Kikkoman Teriyaki Sauce Max,Kikkoman,Groceries,kikkoman-seller-018,5.94,4.03,408,2424.43,4.09,267,2026-06-01,Vietnam,Lazada,kikkoman teriyaki sauce max,kikkoman,8.3,13.47,23.04,19
Baseus USB-C Cable Plus,Baseus,Accessories,baseus-seller-007,18.13,30.81,276,5005.25,5.0,18,2026-06-01,Philippines,Shopee,baseus usb c cable plus,baseus,27.4,44.769999999999996,57.135,18
JBL Earbuds Plus,JBL,Electronics,jbl-seller-011,296.51,22.18,31,9191.77,4.11,221,2026-06-01,Vietnam,Shopee,jbl earbuds plus,jbl,174.54500000000002,302.36,365.38,16
Samsung Tablet 2026,Samsung,Electronics,samsung-seller-029,332.98,17.55,14,4661.79,4.69,323,2026-06-01,Vietnam,Lazada,samsung tablet 2026,samsung,159.38,220.85,322.325,19
LocknLock Food Container Standard,LocknLock,Home & Living,locknlock-seller-057,150.87,11.64,34,5129.42,4.24,21,2026-06-01,Vietnam,Lazada,locknlock food container standard,locknlock,71.56,86.3,120.19,19
Oishi Crackers Pro,Oishi,Groceries,oishi-seller-044,26.62,1.05,216,5750.91,4.23,139,2026-06-01,Malaysia,Shopee,oishi crackers pro,oishi,8.545,10.09,23.2675,8
Baseus USB-C Cable Max,Baseus,Accessories,baseus-seller-021,54.17,15.91,134,7258.86,4.61,178,2026-06-01,Singapore,Shopee,baseus usb c cable max,baseus,33.685,60.15,77.1075,14
Maybelline Foundation Standard,Maybelline,Beauty,maybelline-seller-040,52.2,19.27,137,7151.82,4.44,79,2026-06-01,Malaysia,Shopee,maybelline foundation standard,maybelline,26.44,36.06,47.22,17
Nestle Cereal 2026,Nestle,Groceries,nestle-seller-033,6.76,15.77,413,2791.4,4.58,238,2026-06-01,Indonesia,Lazada,nestle cereal 2026,nestle,11.45,22.83,25.98,11
JBL Bluetooth Speaker Standard,JBL,Electronics,jbl-seller-042,117.64,13.78,41,4823.09,4.96,753,2026-06-01,Malaysia,Shopee,jbl bluetooth speaker standard,jbl,170.58499999999998,301.84,418.6,15
Innisfree Moisturizer Pro,Innisfree,Beauty,innisfree-seller-003,8.58,11.95,297,2548.99,4.39,46,2026-06-01,Thailand,Lazada,innisfree moisturizer pro,innisfree,25.16,32.515,41.565000000000005,18
Anker Power Bank Standard,Anker,Accessories,anker-seller-009,9.79,17.27,276,2703.14,4.42,10,2026-06-01,Malaysia,Lazada,anker power bank standard,anker,35.487500000000004,48.595,59.79,14
IKEA Storage Box Plus,IKEA,Home & Living,ikea-seller-013,94.33,9.6,77,7263.21,4.53,54,2026-06-01,Indonesia,Shopee,ikea storage box plus,ikea,59.1825,86.66,100.125,10
Xiaomi Router Max,Xiaomi,Electronics,xiaomi-seller-018,416.42,20.27,31,12909.13,4.13,63,2026-06-01,Singapore,Lazada,xiaomi router max,xiaomi,221.5825,330.62,426.51,12
Innisfree Cleanser,Innisfree,Beauty,innisfree-seller-051,19.52,13.72,215,4197.68,4.26,25,2026-06-01,Philippines,Lazada,innisfree cleanser,innisfree,23.6,35.21,46.78,13
L'Oreal Hair Serum Max,L'Oreal,Beauty,l'oreal-seller-017,29.46,7.02,155,4566.49,4.69,199,2026-06-01,Singapore,Lazada,l oreal hair serum max,l oreal,25.4825,34.504999999999995,44.245000000000005,12
JBL Earbuds Standard,JBL,Electronics,jbl-seller-059,361.75,22.74,23,8320.25,4.32,315,2026-06-01,Indonesia,Shopee,jbl earbuds standard,jbl,129.46,237.33,276.88,9
Maybelline Mascara Standard,Maybelline,Beauty,maybelline-seller-052,41.34,22.17,199,8226.53,4.2,80,2026-06-01,Singapore,Shopee,maybelline mascara standard,maybelline,16.1,41.34,55.62,13
Oishi Green Tea Pro,Oishi,Groceries,oishi-seller-005,20.57,14.0,296,6089.21,4.53,152,2026-06-01,Thailand,Shopee,oishi green tea pro,oishi,19.3525,26.14,31.0125,18
Logitech Wireless Mouse Max,Logitech,Accessories,logitech-seller-001,41.21,8.16,127,5233.16,4.14,339,2026-06-01,Thailand,Shopee,logitech wireless mouse max,logitech,15.7225,38.33,65.97250000000001,14
IKEA Desk Lamp Mini,IKEA,Home & Living,ikea-seller-041,57.74,0.0,56,3233.48,4.38,17,2026-06-01,Philippines,Lazada,ikea desk lamp mini,ikea,37.525000000000006,55.78,86.005,19
Baseus USB-C Cable Standard,Baseus,Accessories,baseus-seller-046,13.37,15.0,242,3235.38,4.37,36,2026-06-01,Singapore,Lazada,baseus usb c cable standard,baseus,31.630000000000003,74.88499999999999,94.3075,12
Oishi Green Tea Max,Oishi,Groceries,oishi-seller-006,13.47,11.77,300,4041.81,4.67,151,2026-06-01,Vietnam,Lazada,oishi green tea max,oishi,8.3,13.47,23.04,19
IKEA Storage Box,IKEA,Home & Living,ikea-seller-013,14.73,10.17,160,2356.28,4.7,1109,2026-06-01,Singapore,Lazada,ikea storage box,ikea,44.129999999999995,77.22,134.60999999999999,11
Philips LED Bulb Plus,Philips,Home & Living,philips-seller-019,134.53,5.15,46,6188.47,4.42,73,2026-06-01,Philippines,Lazada,philips led bulb plus,philips,37.525000000000006,55.78,86.005,19
Xiaomi Router Standard,Xiaomi,Electronics,xiaomi-seller-006,399.78,25.36,25,9994.49,4.07,1521,2026-06-01,Philippines,Shopee,xiaomi router standard,xiaomi,159.5475,230.03,387.995,12
L'Oreal Face Wash Mini,L'Oreal,Beauty,l'oreal-seller-013,11.88,8.45,321,3812.32,4.31,37,2026-06-01,Thailand,Shopee,l oreal face wash mini,l oreal,21.075,38.95,45.89,11
Logitech Wireless Mouse,Logitech,Accessories,logitech-seller-021,48.37,10.54,136,6578.65,4.19,36,2026-06-01,Philippines,Shopee,logitech wireless mouse,logitech,27.4,44.769999999999996,57.135,18
Samsung Tablet Pro,Samsung,Electronics,samsung-seller-039,335.13,2.95,22,7372.88,4.2,27,2026-06-01,Thailand,Shopee,samsung tablet pro,samsung,130.51,335.13,400.98,21
Nestle Cereal,Nestle,Groceries,nestle-seller-023,24.56,9.55,228,5599.08,3.9,101,2026-06-01,Singapore,Lazada,nestle cereal,nestle,9.92,17.23,26.82,11
IKEA Kitchen Organizer Max,IKEA,Home & Living,ikea-seller-017,70.06,13.36,79,5535.11,4.34,155,2026-06-01,Philippines,Shopee,ikea kitchen organizer max,ikea,66.11500000000001,95.83,134.365,15
Logitech Wireless Mouse Plus,Logitech,Accessories,logitech-seller-023,77.07,6.52,105,8091.96,4.2,155,2026-06-01,Malaysia,Shopee,logitech wireless mouse plus,logitech,31.5875,54.175,61.865,12
LocknLock Water Bottle Max,LocknLock,Home & Living,locknlock-seller-049,87.52,18.35,66,5776.03,4.55,206,2026-06-01,Philippines,Shopee,locknlock water bottle max,locknlock,66.11500000000001,95.83,134.365,15
Baseus Phone Holder Standard,Baseus,Accessories,baseus-seller-021,22.44,18.58,180,4039.26,4.23,136,2026-06-01,Philippines,Lazada,baseus phone holder standard,baseus,24.622500000000002,33.35,53.59,16
Philips LED Bulb Mini,Philips,Home & Living,philips-seller-017,108.15,2.59,52,5623.88,4.82,172,2026-06-01,Indonesia,Lazada,philips led bulb mini,philips,44.355000000000004,66.42,95.805,19
JBL Headphones,JBL,Electronics,jbl-seller-031,235.96,20.07,39,9202.39,4.47,206,2026-06-01,Philippines,Lazada,jbl headphones,jbl,112.31,203.53,247.99,18
Innisfree Moisturizer Mini,Innisfree,Beauty,innisfree-seller-048,57.63,19.2,98,5647.41,4.45,178,2026-06-01,Malaysia,Lazada,innisfree moisturizer mini,innisfree,23.314999999999998,37.66,43.7,7
IKEA Desk Lamp Max,IKEA,Home & Living,ikea-seller-023,19.69,13.95,177,3484.32,4.49,564,2026-06-01,Thailand,Shopee,ikea desk lamp max,ikea,22.4125,58.07,98.2,12
JBL Earbuds Plus,JBL,Electronics,jbl-seller-056,186.51,2.29,23,4289.76,4.69,734,2026-06-01,Singapore,Lazada,jbl earbuds plus,jbl,221.5825,330.62,426.51,12
Oishi Crackers,Oishi,Groceries,oishi-seller-025,4.48,26.32,580,2599.62,4.65,179,2026-06-01,Singapore,Lazada,oishi crackers,oishi,9.92,17.23,26.82,11
Nestle Cereal,Nestle,Groceries,nestle-seller-041,8.47,23.01,484,4098.33,4.62,94,2026-06-01,Singapore,Shopee,nestle cereal,nestle,8.4425,14.235,24.1375,12
L'Oreal Hair Serum,L'Oreal,Beauty,l'oreal-seller-053,45.03,10.88,144,6484.66,4.76,223,2026-06-01,Thailand,Lazada,l oreal hair serum,l oreal,25.16,32.515,41.565000000000005,18
Kikkoman Soy Sauce 2026,Kikkoman,Groceries,kikkoman-seller-007,18.65,9.17,292,5446.91,4.74,322,2026-06-01,Philippines,Shopee,kikkoman soy sauce 2026,kikkoman,11.52,17.95,33.2325,10
Xiaomi Bluetooth Speaker Pro,Xiaomi,Electronics,xiaomi-seller-013,25.19,17.94,95,2393.49,5.0,567,2026-06-01,Vietnam,Lazada,xiaomi bluetooth speaker pro,xiaomi,159.38,220.85,322.325,19
Xiaomi Bluetooth Speaker,Xiaomi,Electronics,xiaomi-seller-055,288.01,18.73,23,6624.2,4.96,528,2026-06-01,Vietnam,Lazada,xiaomi bluetooth speaker,xiaomi,159.38,220.85,322.325,19
Oishi Snack Mix Mini,Oishi,Groceries,oishi-seller-047,24.6,10.15,205,5043.38,4.64,290,2026-06-01,Indonesia,Lazada,oishi snack mix mini,oishi,11.45,22.83,25.98,11
Xiaomi Bluetooth Speaker Max,Xiaomi,Electronics,xiaomi-seller-004,530.15,13.85,15,7952.25,4.45,100,2026-06-01,Singapore,Lazada,xiaomi bluetooth speaker max,xiaomi,221.5825,330.62,426.51,12
Anker Power Bank Plus,Anker,Accessories,anker-seller-039,54.12,10.21,125,6765.48,4.48,368,2026-06-01,Malaysia,Shopee,anker power bank plus,anker,31.5875,54.175,61.865,12
Kikkoman Teriyaki Sauce,Kikkoman,Groceries,kikkoman-seller-014,22.15,0.0,249,5515.75,4.12,64,2026-06-01,Malaysia,Shopee,kikkoman teriyaki sauce,kikkoman,8.545,10.09,23.2675,8
Anker Power Bank 2026,Anker,Accessories,anker-seller-022,71.55,22.24,104,7440.89,5.0,129,2026-06-01,Singapore,Lazada,anker power bank 2026,anker,31.630000000000003,74.88499999999999,94.3075,12
LocknLock Lunch Box Standard,LocknLock,Home & Living,locknlock-seller-039,108.26,18.93,59,6387.52,4.76,1162,2026-06-01,Philippines,Lazada,locknlock lunch box standard,locknlock,37.525000000000006,55.78,86.005,19
Maybelline Foundation,Maybelline,Beauty,maybelline-seller-045,26.3,24.37,192,5049.19,5.0,137,2026-06-01,Thailand,Lazada,maybelline foundation,maybelline,25.16,32.515,41.565000000000005,18
LocknLock Water Bottle Standard,LocknLock,Home & Living,locknlock-seller-029,101.53,13.11,62,6295.1,5.0,414,2026-06-01,Thailand,Lazada,locknlock water bottle standard,locknlock,36.3525,48.61,55.9375,18
Oishi Snack Mix Max,Oishi,Groceries,oishi-seller-015,8.39,0.0,347,2912.28,4.84,772,2026-06-01,Malaysia,Lazada,oishi snack mix max,oishi,12.25,18.32,24.49,9
Maybelline Foundation Mini,Maybelline,Beauty,maybelline-seller-051,41.71,10.41,159,6631.58,4.49,22,2026-06-01,Malaysia,Lazada,maybelline foundation mini,maybelline,23.314999999999998,37.66,43.7,7
Nestle Chocolate Drink Mini,Nestle,Groceries,nestle-seller-059,9.52,10.27,420,3997.51,5.0,22,2026-06-01,Malaysia,Shopee,nestle chocolate drink mini,nestle,8.545,10.09,23.2675,8
Nestle Chocolate Drink Plus,Nestle,Groceries,nestle-seller-057,10.67,19.74,411,4384.64,4.86,65,2026-06-01,Thailand,Shopee,nestle chocolate drink plus,nestle,19.3525,26.14,31.0125,18
IKEA Storage Box,IKEA,Home & Living,ikea-seller-010,134.63,18.48,59,7943.14,4.08,11,2026-06-01,Vietnam,Lazada,ikea storage box,ikea,71.56,86.3,120.19,19
Baseus Laptop Stand Plus,Baseus,Accessories,baseus-seller-039,72.22,30.61,110,7943.8,4.15,58,2026-06-01,Indonesia,Lazada,baseus laptop stand plus,baseus,27.8625,33.620000000000005,48.815,16
Anker Charging Cable,Anker,Accessories,anker-seller-013,94.75,0.0,68,6443.27,5.0,92,2026-06-01,Philippines,Lazada,anker charging cable,anker,24.622500000000002,33.35,53.59,16
L'Oreal Hair Serum 2026,L'Oreal,Beauty,l'oreal-seller-015,56.06,25.37,156,8745.04,5.0,370,2026-06-01,Malaysia,Shopee,l oreal hair serum 2026,l oreal,26.44,36.06,47.22,17
Innisfree Cleanser Plus,Innisfree,Beauty,innisfree-seller-036,47.25,6.76,128,6047.97,4.48,63,2026-06-01,Philippines,Shopee,innisfree cleanser plus,innisfree,13.15,19.785,27.4575,8
Innisfree Moisturizer Mini,Innisfree,Beauty,innisfree-seller-057,37.49,3.2,132,4948.76,4.52,363,2026-06-01,Thailand,Lazada,innisfree moisturizer mini,innisfree,25.16,32.515,41.565000000000005,18
Kikkoman Soy Sauce Pro,Kikkoman,Groceries,kikkoman-seller-047,27.37,12.68,271,7415.98,3.67,151,2026-06-01,Indonesia,Shopee,kikkoman soy sauce pro,kikkoman,12.39,17.055,23.5925,12
